A,18.78149986,19.01195908
A,38.43450165,38.72546005
A,46.34799957,46.57146072
A,46.63850021,47.02946091
A,50.60919952,50.9539566
A,64.78250122,65.02445984
A,66.89749908,67.20595551
A,116.3270035,116.5919571
A,151.8605042,152.1561584
A,170.9385071,171.447464
A,173.1665039,173.4029541
A,174.6365051,174.9100647
A,195.2910004,195.5674591
A,206.7359924,207.1284637
A,210.2680054,210.5059662
A,219.0269928,219.2601624
A,281.6705017,282.0029907
A,300.9772034,301.2249756
A,367.8980103,368.2379456
A,414.163208,414.4241333
A,447.7909851,448.0394592
A,448.3469849,448.5869446
A,467.0562134,467.2799377
A,471.9194946,472.1604309
A,474.5740967,474.8244324
A,507.8169861,508.0634766
A,533.9509888,534.2081909
A,566.1522217,566.4230957
A,576.3820801,576.6411743
A,579.242981,579.571167
A,581.2299805,581.4854736
A,598.7125244,598.9354858
A,608.0092163,608.239502
A,613.4534912,613.7260742
A,621.6845093,622.0454712
A,625.7424927,626.0429688
A,651.53302,651.8909912
A,672.1132202,672.5970459
A,681.3944702,681.9035034
A,683.7061768,683.9921875
A,696.137207,696.4129028
A,702.9464722,704.0014648
A,749.4074707,749.6390991
A,751.6635132,752.138916
A,768.0784912,768.3184814
A,793.6925049,793.9729004
A,804.5001221,804.8081055
A,811.0310059,811.2874756
A,829.8530273,830.168457
A,851.52948,852.0661011
A,871.9470215,872.1831055
A,877.5159912,877.875
A,881.9375,882.1699829
A,896.6015015,896.9884644
A,896.8981934,897.1410522
A,927.8535156,928.144104
A,970.2855225,970.5180054
A,1038.850464,1039.11438
A,1043.932495,1044.166992
A,1066.634033,1067.109131
A,1070.51416,1070.990479
A,1081.753052,1082.018921
A,1107.504028,1107.728516
A,1154.334473,1154.612183
A,1173.775513,1174.012939
A,1210.002197,1210.235474
A,1211.832031,1212.119019
A,1256.010254,1256.234985
A,1264.374023,1264.61853
A,1289.620483,1289.85022
A,1301.358521,1301.584473
A,1320.574951,1320.849487
A,1327.62915,1327.854004
A,1334.379028,1334.672485
A,1335.068115,1335.350342
A,1351.631958,1351.870117
A,1353.263062,1353.566528
A,1359.174561,1359.478027
A,1362.37915,1362.637451
A,1367.051514,1367.422852
A,1388.567017,1388.921143
A,1427.633179,1428.00647
A,1429.376465,1429.619507
A,1432.798096,1433.091919
A,1434.317017,1435.124146
A,1438.173096,1438.44751
A,1443.70105,1444.019531
A,1456.418945,1456.673096
A,1465.846069,1466.279053
A,1487.432495,1487.666016
A,1495.938232,1496.207031
A,1506.406982,1506.665161
A,1551.392456,1551.643188
A,1568.019043,1568.281982
A,1573.533081,1573.806396
A,1591.970947,1592.298218
A,1599.605469,1599.831177
A,1612.233521,1612.561035
A,1618.596558,1618.966064
A,1629.192993,1629.462036
A,1637.862549,1638.095947
A,1640.092041,1640.37793
A,1648.402466,1648.739502
A,1651.910522,1652.137939
A,1661.64502,1661.927002
A,1662.565552,1662.822021
A,1712.432495,1712.689941
A,1732.918945,1733.276123
A,1737.855225,1738.082031
A,1743.274536,1743.65332
A,1750.803955,1751.097534
A,1762.883545,1763.321167
A,1764.09314,1764.340942
A,1772.395142,1772.624512
A,1782.896484,1783.169189
A,1787.965454,1788.252441
A,1788.529053,1789.143188
A,1818.81897,1819.151001
A,1873.532104,1873.847046
A,1876.998535,1877.324097
A,1888.00415,1888.281494
A,1897.313232,1897.541992
A,1902.110474,1902.369507
A,1923.869019,1924.108032
A,1934.607178,1936.21814
A,1950.10144,1950.358032
A,1954.864258,1955.089844
A,1961.056152,1961.46814
A,1977.99353,1978.291138
A,1981.777954,1982.029419
A,2004.680542,2004.944458
A,2067.016602,2067.276367
A,2102.19043,2102.585205
A,2146.312256,2146.808594
A,2185.550293,2185.800049
A,2205.289063,2205.522217
A,2216.332031,2216.635254
A,2239.226074,2239.483154
A,2251.052002,2251.55127
A,2303.9104,2304.146729
A,2308.194092,2308.484131
A,2387.334473,2387.564209
A,2389.107422,2389.384277
A,2404.67041,2404.943848
A,2424.469482,2424.811768
A,2444.963379,2445.260986
A,2461.484131,2461.737549
A,2469.24292,2469.510986
A,2490.209229,2490.447266
A,2508.053467,2508.362061
