A,2.367500067,2.627460003
A,23.40299988,24.20845985
A,50.23600006,50.47496033
A,59.00149918,59.2204628
A,79.8844986,80.155159
A,83.29149628,83.51905823
A,128.4642029,128.6860657
A,146.9539948,147.3571625
A,189.8919983,190.1461639
A,200.9299927,201.1499481
A,235.1251068,235.3574677
A,264.0230103,264.3041382
A,306.6499939,306.8689575
A,306.6499939,306.8689575
A,329.3894958,329.6229858
A,330.1910095,330.4530334
A,365.0150146,365.2961426
A,373.8460999,374.0811768
A,377.5595093,377.8164673
A,417.79599,418.2634583
A,442.2774963,442.4919739
A,463.6644897,463.9114685
A,525.8189697,526.0991211
A,578.9979858,579.21698
A,590.6065063,590.8234863
A,628.9345093,629.1599121
A,629.473999,629.7005005
A,630.7841797,631.0184937
A,634.0369873,634.302002
A,677.1900024,677.4180908
A,719.6140747,719.8444824
A,733.4420166,733.6820068
A,762.5634766,762.8234863
A,764.22052,764.4441528
A,769.7344971,769.9594727
A,818.6409912,818.8530273
A,821.1484985,821.3809814
A,822.4130249,822.6300049
A,826.9910278,827.2530518
A,874.0184937,874.2519531
A,879.064209,879.2964478
A,911.6832275,911.8991089
A,935.1810913,935.4029541
A,939.8621216,940.0944824
A,954.6135254,954.8449707
A,968.0792236,968.293457
A,970.6820068,970.9584351
A,997.492981,997.8404541
A,1023.063477,1023.278503
A,1052.879028,1053.095825
A,1094.956055,1095.309082
A,1095.548096,1095.770996
A,1098.225464,1098.457031
A,1153.795166,1154.067017
A,1155.958984,1156.257446
A,1176.594238,1176.822021
A,1179.63916,1179.905151
A,1182.228516,1182.457031
A,1199.804077,1200.01709
A,1217.120483,1217.384521
A,1246.815186,1247.033203
A,1321.384155,1321.610962
A,1359.175537,1359.410034
A,1364.771484,1365.000977
A,1422.035522,1422.249512
A,1425.862061,1426.114502
A,1428.633545,1428.929199
A,1437.852539,1438.064331
A,1446.66626,1446.903198
A,1534.742188,1535.004517
A,1586.811035,1587.049927
A,1593.016235,1593.233154
A,1674.126465,1674.339966
A,1684.480225,1684.723145
A,1698.439453,1698.790039
A,1718.401001,1718.716919
A,1761.153442,1761.411011
A,1790.166016,1790.386475
A,1833.237061,1833.449219
A,1872.957031,1873.17688
A,1877.938477,1878.164917
A,1889.883057,1890.108398
A,1894.89502,1895.520874
A,1898.406006,1898.64502
A,1906.330444,1906.566528
A,1921.145142,1921.788452
A,1998.688232,1998.930176
A,2034.523193,2034.75
A,2039.536255,2039.767456
A,2040.596069,2040.848511
A,2042.493042,2042.718994
A,2076.89502,2077.116455
A,2089.27002,2089.488037
A,2092.67041,2092.899902
A,2104.75708,2104.979492
A,2107.197998,2107.54541
A,2162.429443,2162.70459
A,2220.074951,2220.297363
A,2226.189941,2226.434082
A,2232.853271,2233.099121
A,2249.484619,2249.718994
A,2257.436035,2257.648193
A,2277.80542,2278.034912
A,2280.909912,2281.128906
A,2366.657227,2366.876221
A,2410.466064,2410.693359
A,2448.335938,2448.564453
A,2454.291504,2454.503906
A,2495.493164,2495.742432
A,2504.050537,2504.266357
