A,4.295000076,4.569459915
A,4.540999889,4.794160366
A,9.048999786,9.269960403
A,18.78520012,19.00045967
A,33.62110138,33.83315659
A,53.74649811,53.99996185
A,62.00550079,62.22816086
A,86.41919708,86.6571579
A,130.6492004,130.9499664
A,163.809494,164.1434631
A,171.677002,171.8919525
A,219.1401978,219.3599548
A,238.802002,239.0314636
A,239.1571045,239.4074402
A,255.4855042,255.7094574
A,270.10849,270.3599854
A,279.7835083,280.0424805
A,288.0759888,288.3051758
A,302.32901,302.5900574
A,318.4070129,318.634491
A,318.9414978,319.1809692
A,326.8320007,327.1124878
A,329.5891113,329.80896
A,381.6391907,381.9531555
A,386.855011,387.0769653
A,408.0834961,408.3224792
A,432.4840088,432.7029724
A,459.0574951,459.3224792
A,478.3315125,478.5580444
A,508.4995117,508.8450317
A,556.367981,556.6099854
A,593.2119751,593.4544678
A,598.135498,598.3515015
A,608.121521,608.3904419
A,608.8599854,609.0719604
A,624.4580078,624.6824951
A,631.2999878,631.5944214
A,667.9265137,668.1639404
A,683.7744751,683.9874878
A,691.1942139,691.4091797
A,693.1602173,693.3889771
A,699.0394897,699.2581787
A,706.8115234,707.0294189
A,784.4190063,784.6578979
A,786.9420166,787.1559448
A,794.6934814,794.9343872
A,812.6724854,812.8944702
A,819.7861938,820.0130005
A,844.6060791,844.8432007
A,844.7155151,845.0899658
A,866.9404907,867.1670532
A,900.6989746,900.9474487
A,906.6845093,906.9119873
A,940.3305054,940.5889893
A,988.1740723,988.4014893
A,1031.351074,1031.61792
A,1031.484497,1031.696533
A,1077.552979,1077.806519
A,1086.526001,1086.758423
A,1096.60022,1096.851929
A,1112.872192,1113.130371
A,1144.052124,1144.273926
A,1200.538452,1200.775513
A,1214.511475,1214.779175
A,1221.008545,1221.228516
A,1271.062012,1271.2771
A,1275.348511,1275.605469
A,1306.375488,1306.639526
A,1402.177002,1402.434204
A,1424.54895,1424.79248
A,1454.229126,1454.499023
A,1456.009033,1456.230469
A,1472.858032,1473.09021
A,1482.415527,1482.635498
A,1498.891113,1499.344482
A,1521.512451,1521.751465
A,1525.348022,1525.573364
A,1566.642212,1566.904175
A,1589.150513,1589.386475
A,1604.314453,1604.627319
A,1625.603516,1625.82251
A,1633.850952,1634.078491
A,1651.509033,1651.742432
A,1668.199463,1668.455811
A,1674.581055,1674.801514
A,1730.453491,1730.718994
A,1738.431152,1738.671997
A,1746.432007,1746.647949
A,1753.104004,1753.326416
A,1758.061523,1758.332153
A,1762.169189,1762.388916
A,1762.313232,1762.559937
A,1777.071167,1777.328491
A,1798.583008,1799.470093
A,1815.141113,1815.373535
A,1826.918213,1827.22937
A,1861.692505,1861.926025
A,1862.616943,1862.829102
A,1865.385498,1865.643921
A,1904.300171,1904.543945
A,1910.9375,1911.162231
A,1924.672241,1924.896973
A,1940.71106,1940.94519
A,1953.512451,1953.843018
A,1971.677002,1971.890991
A,1971.865967,1972.134399
A,1978.617554,1978.837524
A,2035.865234,2036.096313
A,2053.076172,2053.288574
A,2058.812988,2059.052734
A,2078.897217,2079.128418
A,2085.374268,2085.625977
A,2106.304199,2106.637451
A,2109.924316,2110.159424
A,2121.638428,2121.89209
A,2124.207275,2124.471924
A,2131.189453,2131.434082
A,2141.649414,2141.909424
A,2142.969482,2143.327393
A,2143.866211,2144.093018
A,2149.468994,2149.786377
A,2151.683594,2151.927246
A,2157.472168,2157.705566
A,2163.807617,2164.035889
A,2213.749512,2213.976807
A,2254.445068,2254.718262
A,2282.485596,2282.834961
A,2287.893066,2288.266357
A,2288.541016,2289.208252
A,2303.834473,2304.050049
A,2313.288086,2313.633545
A,2317.749023,2318.004395
A,2336.117432,2336.440186
A,2377.657959,2377.929199
A,2417.804199,2418.044189
A,2419.878418,2420.230957
A,2435.983398,2436.49707
A,2448.980957,2449.234375
A,2449.178467,2449.548584
A,2481.416504,2481.703369
A,2494.477295,2494.716553
A,2498.407471,2498.644043
A,2507.466064,2508.030029
A,2508.424316,2509.170166
A,2513.112061,2513.513184
