A,31.1135006,31.32946205,Uncategorized,,,,,,,,,,,,
A,104.9905014,105.2101517,Uncategorized,,,,,,,,,,,,
A,112.0011978,112.2604523,Uncategorized,,,,,,,,,,,,
A,134.335495,134.5489655,Uncategorized,,,,,,,,,,,,
A,165.2610931,165.4790649,Uncategorized,,,,,,,,,,,,
A,189.5330048,189.7719574,Uncategorized,,,,,,,,,,,,
A,212.4682007,212.7071686,Uncategorized,,,,,,,,,,,,
A,226.6625061,226.9651642,T,226759.6261,226767.3061,226818.1861,226858.5061,226870.9861,,12.0766345,11.0066256,10.3184214,11.2186075,11.8997797,
A,270.4541016,270.6844482,Uncategorized,,,,,,,,,,,,
A,296.1514893,296.3819885,Uncategorized,,,,,,,,,,,,
A,330.2525024,330.4991455,W,330339.0624,330382.2624,330409.1424,330419.7024,330439.8624,,11.9613892,11.0291052,11.6770688,10.9796849,12.3044206,
A,337.3984985,337.6770325,T,337493.6985,337515.7785,337542.6585,337560.8985,337582.0185,,11.9508626,10.7687206,9.81260633,10.8221461,11.6703851,
A,338.7160034,338.9711914,W,338785.2834,338821.7634,338876.4834,338891.8434,338917.7634,,12.0693942,11.1290656,11.7254391,11.324566,12.0936247,
A,341.7160034,342.2264404,Uncategorized,,,,,,,,,,,,
A,351.7591858,351.9714355,Uncategorized,,,,,,,,,,,,
A,399.9454956,400.16745,T,400032.0556,400052.2156,400097.3356,400129.9756,400199.0956,,12.0934249,11.1203453,10.0704398,11.0034629,11.8827826,
A,401.572998,401.8300476,Uncategorized,,,,,,,,,,,,
A,456.4865112,456.7249451,Uncategorized,,,,,,,,,,,,
A,497.0220032,497.2501526,Uncategorized,,,,,,,,,,,,
A,497.4085083,497.6209717,Uncategorized,,,,,,,,,,,,
A,500.556488,500.7869873,Uncategorized,,,,,,,,,,,,
A,525.6865234,525.9311523,Uncategorized,,,,,,,,,,,,
A,530.0015259,530.3624268,Uncategorized,,,,,,,,,,,,
A,533.2119751,533.4700928,Uncategorized,,,,,,,,,,,,
A,537.9660034,538.2333984,Uncategorized,,,,,,,,,,,,
A,552.9215088,553.1374512,Uncategorized,,,,,,,,,,,,
A,649.4851074,649.7460938,T,649573.5874,649592.7874,649620.6274,649642.707400001,649652.307400001,,11.9423432,10.8903816,10.5377831,10.8989947,11.6860467,
A,706.7000732,706.9509888,Uncategorized,,,,,,,,,,,,
A,712.3460083,712.5859985,Uncategorized,,,,,,,,,,,,
A,719.6832275,719.9549561,W,719779.3875,719800.5075,719818.7475,719838.907500001,719858.107500001,719920.507500001,11.7115005,10.3190218,11.0297579,9.91375096,11.3844837,12.0928942
A,738.6574707,740.7531738,Uncategorized,,,,,,,,,,,,
A,752.4260254,752.7839966,T,752523.1454,752532.7454,752573.0654,752655.625400001,752705.545400002,,11.7671836,10.4135598,9.18192082,10.5184834,11.5254645,
A,794.5430298,794.755188,Uncategorized,,,,,,,,,,,,
A,810.7974854,811.0415039,Uncategorized,,,,,,,,,,,,
A,814.8499756,815.0734863,Uncategorized,,,,,,,,,,,,
A,826.2509766,826.5332031,Uncategorized,,,,,,,,,,,,
A,849.8352051,850.0944824,W,849931.3651,849942.8851,849960.1651,849969.7651,850010.085100001,,11.9637313,10.5819516,11.0446668,10.0061654,11.8343833,
A,861.9390259,862.1769409,Uncategorized,,,,,,,,,,,,
A,871.885498,872.0984497,Uncategorized,,,,,,,,,,,,
A,888.5809937,888.8189087,Uncategorized,,,,,,,,,,,,
A,898.7844849,899.1149902,Uncategorized,,,,,,,,,,,,
A,945.2312012,945.4685059,Uncategorized,,,,,,,,,,,,
A,947.3931885,947.7244873,Uncategorized,,,,,,,,,,,,
A,951.8449707,952.1001587,W,951924.810700001,951951.690700001,951973.770700001,951988.170700002,952026.570700002,,12.1021811,10.9438012,11.368933,10.8256801,12.1567864,
A,970.3640747,970.5828857,Uncategorized,,,,,,,,,,,,
A,982.6099854,982.8834839,Uncategorized,,,,,,,,,,,,
A,985.12323,985.367981,Uncategorized,,,,,,,,,,,,
A,989.3519897,989.6189575,Uncategorized,,,,,,,,,,,,
A,1014.129517,1014.444397,Uncategorized,,,,,,,,,,,,
A,1041.458984,1041.76416,T,1041555.144,1041564.744,1041584.904,1041638.664,1041667.464,,12.0593324,10.89052,9.71323077,10.5706083,11.5553499,
A,1053.318481,1053.988037,Uncategorized,,,,,,,,,,,,
A,1057.643555,1058.025513,W,1057739.715,1057768.515,1057824.195,1057874.115,1057914.435,1058212.995,11.9499287,10.2484142,11.2861962,9.9490628,11.3750792,11.8617742
A,1064.38147,1064.651489,Uncategorized,,,,,,,,,,,,
A,1074.353149,1074.575073,Uncategorized,,,,,,,,,,,,
A,1078.507202,1078.866211,T,1078605.282,1078614.882,1078645.602,1078668.642,1078707.042,1078772.322,11.7448559,10.2996273,9.54069697,10.3699812,10.9121369,11.5490852
A,1096.463013,1096.839478,T,1096556.293,1096576.453,1096611.973,1096657.093,1096776.133,,12.2627183,10.80902,9.80901707,10.4009312,12.2123757,
A,1119.189087,1119.402222,Uncategorized,,,,,,,,,,,,
A,1120.980469,1121.214478,Uncategorized,,,,,,,,,,,,
A,1122.662476,1122.894409,Uncategorized,,,,,,,,,,,,
A,1130.932007,1131.146973,Uncategorized,,,,,,,,,,,,
A,1138.061035,1138.301025,W,1138152.395,1138170.635,1138180.235,1138195.595,1138222.475,,12.1709648,10.6448791,11.4130113,10.9295254,12.2372832,
A,1151.921143,1152.145996,Uncategorized,,,,,,,,,,,,
A,1155.030029,1155.279053,Uncategorized,,,,,,,,,,,,
A,1161.777466,1161.991455,Uncategorized,,,,,,,,,,,,
A,1170.538452,1170.750977,Uncategorized,,,,,,,,,,,,
A,1202.269531,1202.500854,Uncategorized,,,,,,,,,,,,
A,1204.088501,1204.673096,Uncategorized,,,,,,,,,,,,
A,1249.46106,1249.710449,Uncategorized,,,,,,,,,,,,
A,1272.296509,1272.531006,Uncategorized,,,,,,,,,,,,
A,1291.605103,1291.838501,Uncategorized,,,,,,,,,,,,
A,1315.544556,1315.795166,Uncategorized,,,,,,,,,,,,
A,1365.179443,1365.67395,Uncategorized,,,,,,,,,,,,
A,1373.512207,1373.72644,Uncategorized,,,,,,,,,,,,
A,1373.925049,1374.151367,Uncategorized,,,,,,,,,,,,
A,1427.666992,1427.894531,Uncategorized,,,,,,,,,,,,
A,1512.228516,1512.49353,T,1512304.516,1512313.156,1512348.676,1512408.196,1512417.796,,12.4051662,11.1714453,10.4453669,11.5915819,12.1004107,
A,1527.665161,1527.890991,T,1527750.761,1527759.401,1527774.761,1527808.361,1527819.881,,12.3828863,11.2634999,10.5531519,11.8747519,12.3831118,
A,1556.629517,1556.858032,Uncategorized,,,,,,,,,,,,
A,1573.11853,1573.342041,W,1573194.53,1573203.17,1573215.65,1573231.97,1573248.29,1573273.25,12.147142,11.1626073,11.8009397,10.9767322,11.9082578,12.1346422
A,1593.511475,1593.727417,Uncategorized,,,,,,,,,,,,
A,1618.962158,1619.3125,T,1619047.758,1619065.998,1619127.438,1619190.798,1619218.638,1619354.958,12.326453,11.2250829,9.10182924,10.6153079,11.5253151,12.1055192
A,1621.874023,1622.177124,W,1621961.543,1621985.543,1622021.063,1622060.423,1622097.863,,12.0429352,10.9200508,11.273936,10.5694899,12.0142179,
A,1628.349121,1628.575439,Uncategorized,,,,,,,,,,,,
A,1652.494019,1652.706177,Uncategorized,,,,,,,,,,,,
A,1662.910034,1663.127075,Uncategorized,,,,,,,,,,,,
A,1664.973999,1665.22937,Uncategorized,,,,,,,,,,,,
A,1665.299561,1665.527954,Uncategorized,,,,,,,,,,,,
A,1702.99646,1703.318481,Uncategorized,,,,,,,,,,,,
A,1705.220093,1705.449463,Uncategorized,,,,,,,,,,,,
A,1712.375977,1712.595947,Uncategorized,,,,,,,,,,,,
A,1713.360962,1713.578003,Uncategorized,,,,,,,,,,,,
A,1714.469482,1714.702026,W,1714556.042,1714577.162,1714581.962,1714588.682,1714623.242,,12.0445175,10.7640692,11.2287921,10.491798,11.8521007,
A,1739.193481,1739.494995,Uncategorized,,,,,,,,,,,,
A,1803.161255,1803.462036,Uncategorized,,,,,,,,,,,,
A,1805.057251,1805.299194,Uncategorized,,,,,,,,,,,,
A,1810.850952,1811.0802,W,1810946.152,1810973.032,1810994.152,1811013.352,1811021.032,1811168.872,12.3079252,10.7552531,11.7610866,10.9510714,12.0838285,12.3315686
A,1822.954468,1823.167358,T,1823050.628,1823060.228,1823137.988,1823195.588,1823244.548,,12.4006989,10.7771369,9.80930979,11.5098191,12.2457071,
