A,35.15420151,35.64746094,U
A,94.0625,94.31246185,L
A,125.4794998,125.8319626,C
A,134.9481964,135.1774597,T
A,207.8764954,208.4601593,L
A,237.3475037,237.5691681,W
A,240.0614929,240.6364594,C
A,267.7391968,267.9704895,U
A,287.0831909,287.348175,N
A,294.6401978,294.8714905,N
A,299.7600098,300.6401367,C
A,304.931488,305.1781616,U
A,305.657196,306.0499573,W
A,322.2412109,322.9334412,C
A,323.0224915,323.2444458,U
A,341.0220032,341.249176,N
A,347.0929871,347.8261719,Uncategorized
A,347.7590027,348.4924622,Uncategorized
A,348.8399963,349.1921387,V
A,355.7799988,357.15448,N
A,382.3085022,382.8431396,N
A,392.8771057,393.1514893,C
A,429.2430115,430.3199463,Uncategorized
A,431.2309875,431.4940491,N
A,464.0524902,464.3114319,W
A,466.6242065,467.3529358,C
A,488.6524963,489.171936,N
A,509.0571899,509.8041687,W
A,519.0314941,519.4414063,W
A,548.7811279,549.1994629,C
A,549.9609985,550.2144775,U
A,596.0889893,596.3260498,U
AT,600.4569702,600.8150635,C
A,644.6112061,645.1170654,N
A,696.3654785,696.7489014,T
A,708.1345215,708.3764648,N
A,733.5004883,733.8171387,C
A,749.5075073,749.8491821,C
A,759.5452271,759.8860474,U
A,763.6262207,764.0601807,J
A,774.1514893,774.5299683,L
A,814.0194702,814.3729858,V
A,826.1585083,826.8104858,C
A,833.1245117,833.5545044,U
A,875.4691162,877.2411499,C
A,922.9199829,923.1494141,W
A,925.3775024,925.885498,C
A,946.9841919,947.2214966,U
A,956.727478,957.3659668,Uncategorized
A,1004.90802,1006.484131,Uncategorized
A,1007.444214,1007.680115,U
A,1024.31897,1024.562988,L
A,1034.61499,1034.86853,V
A,1045.006104,1045.255371,N
A,1053.809204,1054.296021,U
A,1140.111206,1140.585449,C
A,1142.03418,1142.32019,L
A,1161.007446,1161.238037,N
A,1191.219971,1191.484863,N
A,1200.33313,1200.557007,U
A,1201.984253,1202.264526,T
A,1227.168945,1228.776978,Uncategorized
A,1255.231445,1255.454468,N
A,1263.221558,1263.444458,U
A,1265.22522,1266.390991,Uncategorized
A,1268.144531,1268.671509,C
A,1276.903442,1277.492188,Uncategorized
A,1281.085449,1281.579956,C
A,1286.03418,1286.65918,C
A,1293.300537,1293.609497,N
A,1312.666504,1312.996948,Uncategorized
A,1320.478027,1320.713135,U
A,1343.195557,1343.42395,C
A,1390.614014,1390.837524,U
A,1432.952515,1433.508423,Uncategorized
A,1451.234985,1451.519043,V
A,1455.777466,1456.041504,N
A,1481.374023,1481.779175,C
A,1509.91748,1510.357422,U
A,1523.953003,1524.201416,L
A,1533.689209,1534.537842,Uncategorized
A,1539.450195,1539.734497,L
A,1564.862183,1565.160889,W
A,1576.0625,1576.668457,C
A,1583.702515,1583.924194,U
A,1594.305542,1594.569458,W
A,1615.758545,1616.100464,C
A,1621.659058,1621.915161,C
A,1624.922974,1625.452026,Uncategorized
A,1629.604492,1630.35144,Uncategorized
A,1633.793213,1635.046997,Uncategorized
A,1637.666016,1638.094116,C
A,1679.146484,1679.971191,Uncategorized
A,1684.6521,1685.525024,C
A,1713.183228,1713.413452,W
A,1746.502075,1746.806519,W
A,1747.70105,1747.994995,L
A,1748.407471,1748.724487,N
A,1767.846558,1768.148926,U
A,1849.547485,1849.879517,N
A,1861.213501,1862.180176,Uncategorized
A,1864.257446,1864.541992,C
A,1869.093018,1869.605469,Uncategorized
A,1870.470459,1871.021973,Uncategorized
A,1923.732544,1924.212402,C
A,1927.985229,1928.221436,U
A,1945.671143,1946.52002,W
A,1962.958008,1965.830078,N
A,1967.499023,1968.070068,U
A,1984.328491,1984.558105,L
A,2001.911011,2002.136475,U
A,2016.630005,2016.881226,W
A,2026.309448,2026.875,C
A,2035.777954,2036.266357,C
A,2057.712891,2059.015381,Uncategorized
A,2070.806396,2071.38623,U
A,2077.14624,2077.397461,N
A,2099.157959,2099.49585,C
A,2102.879883,2103.123047,U
A,2110.596436,2110.908447,N
A,2129.823242,2130.683594,Uncategorized
A,2147.768555,2148.043213,U
A,2152.117432,2152.659912,Uncategorized
A,2156.689941,2157.057373,W
A,2164.619385,2164.867188,W
A,2193.153564,2193.69873,Uncategorized
A,2202.29541,2202.98999,Uncategorized
A,2211.893066,2212.249023,L
A,2239.314209,2239.543457,V
A,2240.990234,2241.231934,L
A,2255.477051,2255.777588,N
A,2311.783447,2312.281982,Uncategorized
A,2351.817383,2352.128418,C
A,2354.579102,2354.802246,U
A,2358.788086,2359.044434,L
A,2369.200195,2369.449951,J
A,2386.93042,2387.281006,U
A,2450.334473,2450.76001,Uncategorized
A,2452.179443,2452.60791,C
A,2473.75708,2474.311035,Uncategorized
A,2481.64502,2481.868164,U
