A,7.284500122,7.635960579,Uncategorized
A,8.592000008,8.818460464,Uncategorized
A,37.77220154,38.02946091,Uncategorized
A,41.77819824,42.0451622,Uncategorized
A,59.46720123,59.69746017,Uncategorized
A,61.52149963,61.76916122,Uncategorized
A,112.8564987,113.1100616,Uncategorized
A,131.2915039,131.5844574,Uncategorized
A,213.6365051,213.8639679,Uncategorized
A,241.184494,241.4709625,Uncategorized
A,283.8729858,284.2281799,Uncategorized
A,300.5280151,300.8620605,Uncategorized
A,314.4094849,314.6581726,Uncategorized
A,326.3334961,326.6811523,Uncategorized
A,335.5534973,335.8224792,Uncategorized
A,349.407196,349.6894531,Uncategorized
A,350.5831909,350.8924561,Uncategorized
A,356.7590027,357.0220642,Uncategorized
A,365.0939941,365.4181519,Uncategorized
A,368.4354858,368.8569336,Uncategorized
A,394.5150146,394.7731628,Uncategorized
A,397.9265137,398.1541443,Uncategorized
A,398.9154968,399.1784363,Uncategorized
A,419.6311951,419.8609619,Uncategorized
A,422.7185059,422.9594421,Uncategorized
A,455.2319946,455.453949,Uncategorized
A,462.181488,462.4319458,Uncategorized
A,462.7065125,462.9350891,Uncategorized
A,482.2481995,482.4844666,Uncategorized
A,568.2681274,568.6694946,Uncategorized
A,594.1514893,594.4214478,Uncategorized
A,601.8632202,602.1590576,Uncategorized
A,609.6124878,609.8474121,Uncategorized
A,630.2224731,630.463501,Uncategorized
A,672.1690063,672.3964844,Uncategorized
A,692.7034912,692.972168,Uncategorized
A,773.7531738,773.9834595,Uncategorized
A,775.1461792,775.4151001,Uncategorized
A,832.9450073,833.256958,Uncategorized
A,850.0944824,850.3274536,Uncategorized
A,855.0720215,855.3521118,Uncategorized
A,867.8370972,868.0609741,Uncategorized
A,929.4144897,929.6860962,Uncategorized
A,941.3125,941.5824585,Uncategorized
A,984.77948,985.005188,Uncategorized
A,1012.734009,1013.010193,Uncategorized
A,1043.256958,1043.689941,Uncategorized
A,1046.689941,1046.920166,Uncategorized
A,1058.335449,1058.570923,Uncategorized
A,1082.900146,1083.128418,Uncategorized
A,1083.810181,1084.041504,Uncategorized
A,1087.928467,1088.224487,Uncategorized
A,1236.522217,1236.744995,Uncategorized
A,1272.791016,1273.041504,Uncategorized
A,1373.795532,1374.01709,Uncategorized
A,1436.322144,1436.546021,Uncategorized
A,1452.274536,1452.49646,Uncategorized
A,1474.574219,1474.918091,Uncategorized
A,1481.854004,1482.140137,Uncategorized
A,1483.989136,1484.234009,Uncategorized
A,1484.75415,1485.026978,Uncategorized
A,1529.550537,1529.860962,Uncategorized
A,1640.605225,1640.827148,Uncategorized
A,1647.124023,1647.349365,Uncategorized
A,1893.495483,1893.719971,Uncategorized
A,1911.393555,1911.642212,Uncategorized
A,2430.689209,2430.914063,Uncategorized
