A,59.3769989,59.60245895
A,66.40219879,66.76515961
A,99.75849915,100.2864609
A,101.9434967,102.2399597
A,139.5581055,139.7711639
A,179.3834991,179.6121674
A,204.2440033,204.5384674
A,224.3374939,224.5611572
A,233.6640015,234.1274567
A,276.4742126,276.7229614
A,308.7571106,308.9904785
A,348.3894958,348.7044678
A,376.4111938,376.6481323
A,389.3681946,389.5814819
A,395.0140991,395.3154602
A,466.6502075,466.9064331
A,487.8875122,488.1619568
A,511.0404968,511.3401794
A,516.8112183,517.1549683
A,526.3890991,526.6088867
A,541.4072266,541.6380005
A,564.5681763,564.7880859
A,591.9542236,592.2211914
A,593.7034912,593.9971924
A,608.4144897,608.6724854
A,665.8330078,666.0789795
A,721.7932129,722.0370483
A,773.3809814,774.0441895
A,781.5734863,781.8479614
A,921.3494873,921.9464111
A,934.0549927,934.4130249
A,946.1060181,946.3421021
A,959.1339722,959.3664551
A,961.4552002,961.8125
A,991.7730713,992.003479
A,1040.78894,1041.228516
A,1044.723022,1044.957153
A,1077.240967,1077.489502
A,1110.462036,1111.031006
A,1150.765503,1151.044922
A,1179.658447,1179.878418
A,1181.267456,1181.493164
A,1190.522949,1190.791504
A,1233.454102,1233.712158
A,1269.70105,1269.972412
A,1286.724487,1287.020142
A,1289.775513,1290.220947
A,1291.228027,1291.460205
A,1319.814453,1320.064453
A,1376.279053,1376.605469
A,1389.733521,1390.015503
A,1450.38623,1450.674194
A,1483.360229,1483.607056
A,1535.153198,1535.434448
A,1536.929199,1537.177856
A,1539.565552,1539.782471
A,1555.947021,1556.298218
A,1566.952148,1567.192139
A,1605.374512,1605.598999
A,1609.995972,1610.319458
A,1634.838501,1635.052002
A,1638.51001,1638.746948
A,1662.098022,1662.350464
A,1664.974976,1665.277466
A,1691.784058,1692.001953
A,1717.090454,1717.352417
A,1725.916504,1726.325317
A,1747.171143,1747.40918
A,1768.001221,1768.265137
A,1795.509033,1795.735352
A,1796.531494,1796.793457
A,1809.173462,1809.455933
A,1820.242554,1820.462524
A,1921.768188,1922.001465
A,1940.952026,1941.178467
A,1969.42749,1969.742432
A,2000.780151,2001.014526
A,2055.396484,2055.637451
A,2070.075439,2070.291016
A,2079.141113,2079.441406
A,2081.223389,2081.467773
A,2109.422607,2109.646973
A,2124.291016,2124.54248
A,2145.655518,2146.023438
A,2171.121582,2171.345215
A,2182.081055,2182.350586
A,2190.792969,2191.161377
A,2241.015381,2241.320557
A,2295.127441,2295.463379
A,2305.631104,2305.894043
A,2325.110596,2325.345215
A,2325.110596,2325.345215
A,2341.030029,2341.276855
A,2364.597168,2364.871582
A,2366.223389,2366.469971
A,2390.332031,2390.607422
A,2392.535889,2392.778076
A,2412.711426,2413.080811
A,2417.624512,2417.884033
A,2424.409912,2424.645996
A,2441.459473,2441.729248
A,2460.009521,2460.245117
