A,21.65850067,21.9194622
A,69.85449982,70.07246399
A,93.5510025,93.77196503
A,96.10099792,96.32646179
A,124.350502,124.5899582
A,124.550499,124.7829514
A,128.2481995,128.4854584
A,210.6334991,210.8801422
A,277.7001953,277.9141541
A,285.1025085,285.3551636
A,337.3095093,337.6474609
A,363.6065063,363.906189
A,374.1531982,374.4364624
A,408.7055054,408.9580688
A,411.60849,411.9100647
A,481.7355042,481.9679871
A,483.6105042,483.9399719
A,506.584198,506.9404907
A,514.5675049,514.8834839
A,557.065979,557.4084473
A,566.3594971,566.7674561
A,596.4085083,596.7081909
A,601.6895142,601.9180908
A,644.0831909,644.3184814
A,667.4274902,667.7664795
A,696.9194946,697.1364746
A,709.8845215,710.1570435
A,724.3729858,724.6195068
A,731.5494995,731.7664795
A,733.6434937,733.9161377
A,740.6669922,740.892395
A,786.0009766,786.2283936
A,808.9354858,809.8961182
A,817.5184937,817.7739868
A,845.4124756,845.6390991
A,882.3435059,882.7641602
A,927.9282227,928.1990967
A,936.7210083,936.9629517
A,990.5432129,990.8004761
A,997.9815063,998.7694702
A,1058.593994,1058.892456
A,1126.926025,1127.223511
A,1138.893066,1139.247192
A,1170.231201,1170.451172
A,1170.702515,1171.319946
A,1261.160522,1261.473511
A,1266.300537,1266.513428
A,1285.860474,1286.145508
A,1301.000488,1301.414429
A,1317.418457,1317.678467
A,1358.593994,1358.846436
A,1419.656494,1419.906128
A,1431.899536,1432.153931
A,1465.942017,1466.187012
A,1477.675171,1477.931519
A,1481.187012,1481.471802
A,1494.04895,1494.286987
A,1514.531494,1514.800171
A,1543.725098,1543.951416
A,1545.346558,1545.76123
A,1577.254028,1577.487183
A,1586.863525,1587.197998
A,1601.860474,1602.160156
A,1667.785034,1668.079468
A,1688.938477,1689.247437
A,1695.031494,1695.25708
A,1722.092163,1722.312988
A,1751.79248,1752.007446
A,1763.224243,1763.456421
A,1773.168945,1773.444458
A,1815.787109,1816.342041
A,1850.191528,1850.448975
A,1853.814453,1854.031494
A,1890.81311,1891.078979
A,1919.098511,1919.386353
A,1932.604004,1932.950073
A,1934.406006,1934.740356
A,1975.543457,1975.765503
A,1980.205444,1980.446533
A,2005.25,2005.598511
A,2013.645996,2013.893311
A,2071.136475,2071.426514
A,2135.078613,2135.353027
A,2149.786621,2150.028564
A,2199.143066,2199.473145
A,2212.029053,2212.249023
A,2220.670898,2220.98999
A,2275.441895,2275.844238
A,2337.131104,2337.374268
A,2388.445313,2388.665283
A,2400.92627,2401.232422
A,2442.485596,2442.789063
A,2456.829102,2457.198975
A,2475.879395,2476.181396
A,2482.787598,2483.00708
A,2483.778076,2484.352295
