A,24.63150024,24.83905983
A,123.1872025,123.3944626
A,130.4689941,130.6771545
A,240.2460022,240.4540558
A,263.6524963,263.8751831
A,271.0982056,271.3054504
A,271.2875061,271.4944458
A,316.1921997,316.4024353
A,324.5354919,324.7524719
A,326.6724854,326.8799438
A,350.6910095,350.8981628
A,435.8551941,436.0644531
A,440.3894958,440.5969543
A,485.4642029,485.6744385
A,505.9825134,506.2011719
A,515.2214966,515.4289551
A,530.2520752,530.4651489
A,540.9974976,541.2074585
A,560.2874756,560.4960938
A,578.2770996,578.499939
A,617.2839966,617.4911499
A,646.8651733,647.0734863
A,697.5974731,697.8094482
A,738.6489868,738.8601685
A,739.1461792,739.3533936
A,801.4971924,801.7044678
A,850.486084,850.7010498
A,1001.935486,1002.142944
A,1003.861511,1004.070984
A,1031.38855,1031.595947
A,1121.05249,1121.264526
A,1157.380005,1157.587158
A,1201.869995,1202.083008
A,1203.209229,1203.416504
A,1210.846069,1211.058228
A,1213.536987,1213.747192
A,1232.309448,1232.518066
A,1262.18396,1262.394165
A,1312.661011,1312.868164
A,1319.585205,1319.807983
A,1355.126221,1355.333984
A,1355.950073,1356.160156
A,1390.79895,1391.008179
A,1395.659546,1395.879517
A,1439.024536,1439.233032
A,1455.38501,1455.592163
A,1484.051514,1484.279053
A,1541.653442,1541.923218
A,1579.086548,1579.299927
A,1609.988159,1610.208984
A,1621.027222,1621.238525
A,1638.945557,1639.156982
A,1648.463989,1648.691528
A,1690.805054,1691.022461
A,1708.491943,1708.702026
A,1714.969971,1715.184937
A,1723.824951,1724.060181
A,1731.970459,1732.177979
A,1740.393555,1740.630005
A,1745.838501,1746.047974
A,1753.493042,1753.703003
A,1767.494507,1767.702026
A,1778.078491,1778.29248
A,1799.703491,1799.928955
A,1882.990967,1883.227173
A,1893.331177,1893.543457
A,1910.442139,1910.649536
A,1916.068481,1916.276123
A,1952.593018,1952.803223
A,1953.184204,1953.403198
A,1968.62207,1968.836914
A,1978.42749,1978.637451
A,1981.428467,1981.636353
A,1986.624023,1986.83313
A,2057.466309,2057.687988
A,2063.396973,2063.629395
A,2077.784424,2078
A,2078.198242,2078.409424
A,2078.79248,2079
A,2079.299561,2079.509033
A,2079.330078,2079.539551
A,2172.446289,2172.682373
A,2183.217529,2183.425049
A,2206.002197,2206.211426
A,2231.282471,2231.491211
A,2243.69751,2243.905029
A,2245.642578,2245.853027
A,2245.642578,2245.853027
A,2255.974121,2256.185059
A,2274.606445,2274.830078
A,2315.955078,2316.163086
A,2330.79541,2331.012451
A,2351.565186,2351.799072
A,2413.710449,2413.920898
